"id","id_raw","foray_key_raw","foray_key","fungi_name","fungi_name_raw","current_fungi_name","current_fungi_name_raw","common_name","common_name_raw","id_1","id_raw_1","site_key_raw","site_key","foray_date","foray_date_raw","foray_location","foray_location_raw","id_2","id_raw_2","month","month_1","month_raw","month_raw_1"
"4340","4340","233","2011/04/23 - Cuivre River State Park","Morchella esculenta","Morchella esculenta","Morchella esculenta","Morchella esculenta","","","934","934","20","Cuivre River State Park","2011-04-23","2011-04-23 05:00:00","Cuivre River State Park","Cuivre River State Park","233","233","",""
"4341","4341","233","2011/04/23 - Cuivre River State Park","Trametes versicolor","Trametes versicolor","Trametes versicolor","Trametes versicolor","Turkeytail ","Turkeytail ","1380","1380","20","Cuivre River State Park","2011-04-23","2011-04-23 05:00:00","Cuivre River State Park","Cuivre River State Park","233","233","",""
"4342","4342","233","2011/04/23 - Cuivre River State Park","Stereum ostrea","Stereum ostrea","Stereum ostrea","Stereum ostrea","False turkeytail ","False turkeytail ","1322","1322","20","Cuivre River State Park","2011-04-23","2011-04-23 05:00:00","Cuivre River State Park","Cuivre River State Park","233","233","",""
"4343","4343","233","2011/04/23 - Cuivre River State Park","Urnula craterium","Urnula craterium","Urnula craterium","Urnula craterium","Devil's urn ","Devil's urn ","1457","1457","20","Cuivre River State Park","2011-04-23","2011-04-23 05:00:00","Cuivre River State Park","Cuivre River State Park","233","233","",""
"4344","4344","233","2011/04/23 - Cuivre River State Park","Daedalea quercina","Daedalea quercina","Daedalea quercina","Daedalea quercina","","","444","444","20","Cuivre River State Park","2011-04-23","2011-04-23 05:00:00","Cuivre River State Park","Cuivre River State Park","233","233","",""
"4345","4345","140","2006/09/15 - Big Springs State Park","Boletus curtisii","Boletus curtisii","-","-","","","186","186","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4346","4346","140","2006/09/15 - Big Springs State Park","Bondarzewia berkeleyi","Bondarzewia berkeleyi","Bondarzewia berkeleyi","Bondarzewia berkeleyi","","","235","235","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4347","4347","140","2006/09/15 - Big Springs State Park","Flammulina velutipes","Flammulina velutipes","Flammulina velutipes","Flammulina velutipes","","","480","480","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4348","4348","140","2006/09/15 - Big Springs State Park","Gloeoporus dichrous","Gloeoporus dichrous","Gloeoporus dichrous","Gloeoporus dichrous","","","522","522","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4349","4349","140","2006/09/15 - Big Springs State Park","Gymnopilus liquiritiae","Gymnopilus liquiritiae","Gymnopilus liquiritiae","Gymnopilus liquiritiae","","","530","530","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4350","4350","140","2006/09/15 - Big Springs State Park","Hapalopilus nidulans","Hapalopilus nidulans","Hapalopilus nidulans","Hapalopilus nidulans","","","559","559","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4351","4351","140","2006/09/15 - Big Springs State Park","Laetiporus sulphureus","Laetiporus sulphureus","Laetiporus sulphureus","Laetiporus sulphureus","Chicken of the woods ","Chicken of the woods ","771","771","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4352","4352","140","2006/09/15 - Big Springs State Park","Lentinus tigrinus","Lentinus tigrinus","Lentinus tigrinus","Lentinus tigrinus","Tiger sawgill ","Tiger sawgill ","790","790","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4353","4353","140","2006/09/15 - Big Springs State Park","Mycena haematopus","Mycena haematopus","Mycena haematopus","Mycena haematopus","Bleeding Fairy Helmet ","Bleeding Fairy Helmet ","952","952","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4354","4354","140","2006/09/15 - Big Springs State Park","Mycena luteopallens","Mycena luteopallens","-","-","","","955","955","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4355","4355","140","2006/09/15 - Big Springs State Park","Pluteus seticeps","Pluteus seticeps","Pluteus podospileus","Pluteus podospileus","","","1107","1107","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4356","4356","140","2006/09/15 - Big Springs State Park","Polyporus radicatus","Polyporus radicatus","Polyporus radicatus","Polyporus radicatus","","","1133","1133","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4357","4357","140","2006/09/15 - Big Springs State Park","Polyporus squamosus","Polyporus squamosus","Polyporus squamosus","Polyporus squamosus","","","1137","1137","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4358","4358","140","2006/09/15 - Big Springs State Park","Strobilomyces floccopus","Strobilomyces floccopus","Strobilomyces strobilaceus","Strobilomyces strobilaceus","Old man of the woods ","Old man of the woods ","1330","1330","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4359","4359","140","2006/09/15 - Big Springs State Park","Xerula megalospora","Xerula megalospora","Xerula megalospora","Xerula megalospora","","","1476","1476","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4360","4360","142","2006/09/15 - Murphysboro","Amanita thiersii","Amanita thiersii","Saproamanita thiersii","Saproamanita thiersii","Thiers' Lepidella","Thiers' Lepidella","104","104","75","Murphysboro","2006-09-15","2006-09-15 05:00:00","Murphysboro","Murphysboro","142","142","",""
"4361","4361","140","2006/09/15 - Big Springs State Park","Amanita jacksonii","Amanita jacksonii","Amanita jacksonii","Amanita jacksonii","American Caesar's Mushroom","American Caesar's Mushroom","74","74","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4362","4362","140","2006/09/15 - Big Springs State Park","Amanita polypyramis","Amanita polypyramis","Amanita polypyramis","Amanita polypyramis","Plateful of Pyramids Lepidella","Plateful of Pyramids Lepidella","92","92","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4363","4363","140","2006/09/15 - Big Springs State Park","Boletus affinis var. affinis","Boletus affinis var. affinis","-","-","","","164","164","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4364","4364","140","2006/09/15 - Big Springs State Park","Boletus frostii","Boletus frostii","Butyriboletus frostii","Butyriboletus frostii","Frost's Bolete","Frost's Bolete","192","192","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4365","4365","140","2006/09/15 - Big Springs State Park","Boletus griseus","Boletus griseus","-","-","","","193","193","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4366","4366","140","2006/09/15 - Big Springs State Park","Boletus illudens","Boletus illudens","-","-","","","197","197","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4367","4367","140","2006/09/15 - Big Springs State Park","Boletus innixus","Boletus innixus","-","-","","","199","199","7","Big Springs State Park","2006-09-15","2006-09-15 05:00:00","Big Springs State Park","Big Springs State Park","140","140","",""
"4368","4368","144","2006/09/16 - Cow Creek Park","Abortiporus biennis","Abortiporus biennis","Abortiporus biennis","Abortiporus biennis","Blushing Rosette","Blushing Rosette","1","1","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4369","4369","144","2006/09/16 - Cow Creek Park","Auricularia auricula","Auricularia auricula","Auricularia auricula-judae","Auricularia auricula-judae","Jelly ear","Jelly ear","147","147","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4370","4370","144","2006/09/16 - Cow Creek Park","Boletus subvelutipes","Boletus subvelutipes","-","-","","","222","222","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4371","4371","144","2006/09/16 - Cow Creek Park","Cerrena unicolor","Cerrena unicolor","Cerrena unicolor","Cerrena unicolor","Mossy Maze Polypore ","Mossy Maze Polypore ","283","283","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4372","4372","144","2006/09/16 - Cow Creek Park","Fuligo septica","Fuligo septica","Fuligo septica","Fuligo septica","Dog Vomit Slime Mold ","Dog Vomit Slime Mold ","485","485","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4373","4373","144","2006/09/16 - Cow Creek Park","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","","","497","497","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4374","4374","144","2006/09/16 - Cow Creek Park","Gloeoporus dichrous","Gloeoporus dichrous","Gloeoporus dichrous","Gloeoporus dichrous","","","522","522","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4375","4375","144","2006/09/16 - Cow Creek Park","Hericium erinaceus","Hericium erinaceus","Hericium erinaceus","Hericium erinaceus","Bearded tooth ","Bearded tooth ","585","585","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4376","4376","144","2006/09/16 - Cow Creek Park","Hypholoma fasciculare","Hypholoma fasciculare","Hypholoma fasciculare","Hypholoma fasciculare","Sulphur tuft ","Sulphur tuft ","650","650","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4377","4377","144","2006/09/16 - Cow Creek Park","Laetiporus sulphureus","Laetiporus sulphureus","Laetiporus sulphureus","Laetiporus sulphureus","Chicken of the woods ","Chicken of the woods ","771","771","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4378","4378","144","2006/09/16 - Cow Creek Park","Lentinellus ursinus","Lentinellus ursinus","Lentinellus ursinus","Lentinellus ursinus","Bear Lentinus ","Bear Lentinus ","787","787","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4379","4379","144","2006/09/16 - Cow Creek Park","Lepiota acutesquamosa","Lepiota acutesquamosa","Lepiota aspera","Lepiota aspera","","","803","803","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4380","4380","144","2006/09/16 - Cow Creek Park","Lycoperdon candidum","Lycoperdon candidum","-","-","","","850","850","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4381","4381","144","2006/09/16 - Cow Creek Park","Meripilus giganteus","Meripilus giganteus","Meripilus giganteus","Meripilus giganteus","","","912","912","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4382","4382","144","2006/09/16 - Cow Creek Park","Mycena leaiana","Mycena leaiana","Mycena leaiana","Mycena leaiana","","","954","954","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4383","4383","144","2006/09/16 - Cow Creek Park","Omphalotus olearius","Omphalotus olearius","Omphalotus olearius","Omphalotus olearius","","","985","985","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4384","4384","144","2006/09/16 - Cow Creek Park","Phlebia incarnata","Phlebia incarnata","Byssomerulius incarnatus","Byssomerulius incarnatus","","","1040","1040","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4385","4385","144","2006/09/16 - Cow Creek Park","Pleurotus ostreatus","Pleurotus ostreatus","Pleurotus ostreatus","Pleurotus ostreatus","Oyster mushroom ","Oyster mushroom ","1081","1081","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4386","4386","144","2006/09/16 - Cow Creek Park","Pluteus longistriatus","Pluteus longistriatus","Pluteus longistriatus","Pluteus longistriatus","Pleated Pluteus ","Pleated Pluteus ","1098","1098","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4387","4387","144","2006/09/16 - Cow Creek Park","Stereum complicatum","Stereum complicatum","Stereum complicatum","Stereum complicatum","Crowded parchment ","Crowded parchment ","1317","1317","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4388","4388","144","2006/09/16 - Cow Creek Park","Stereum striatum","Stereum striatum","Stereum striatum","Stereum striatum","Silky Parchment ","Silky Parchment ","1327","1327","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4389","4389","144","2006/09/16 - Cow Creek Park","Trametes elegans","Trametes elegans","Lenzites elegans","Lenzites elegans","","","1372","1372","17","Cow Creek Park","2006-09-16","2006-09-16 05:00:00","Cow Creek Park","Cow Creek Park","144","144","",""
"4390","4390","145","2006/09/16 - Mingo National Wildlife Refuge","Abortiporus biennis","Abortiporus biennis","Abortiporus biennis","Abortiporus biennis","Blushing Rosette","Blushing Rosette","1","1","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4391","4391","145","2006/09/16 - Mingo National Wildlife Refuge","Bjerkandera adusta","Bjerkandera adusta","Bjerkandera adusta","Bjerkandera adusta","Smoky bracket","Smoky bracket","155","155","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4392","4392","145","2006/09/16 - Mingo National Wildlife Refuge","Boletus curtisii","Boletus curtisii","-","-","","","186","186","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4393","4393","145","2006/09/16 - Mingo National Wildlife Refuge","Creolophus cirrhatus","Creolophus cirrhatus","Hericium cirrhatum","Hericium cirrhatum","","","418","418","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4394","4394","145","2006/09/16 - Mingo National Wildlife Refuge","Daedaleopsis confragosa","Daedaleopsis confragosa","Daedaleopsis confragosa var. confragosa","Daedaleopsis confragosa var. confragosa","Blushing bracket ","Blushing bracket ","446","446","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4395","4395","145","2006/09/16 - Mingo National Wildlife Refuge","Datronia mollis","Datronia mollis","Datronia mollis","Datronia mollis","","","448","448","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4396","4396","145","2006/09/16 - Mingo National Wildlife Refuge","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","","","497","497","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4397","4397","145","2006/09/16 - Mingo National Wildlife Refuge","Gerronema strombodes","Gerronema strombodes","-","-","Golden-gilled gerronema ","Golden-gilled gerronema ","516","516","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4398","4398","145","2006/09/16 - Mingo National Wildlife Refuge","Gymnopilus liquiritiae","Gymnopilus liquiritiae","Gymnopilus liquiritiae","Gymnopilus liquiritiae","","","530","530","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4399","4399","145","2006/09/16 - Mingo National Wildlife Refuge","Hydnochaete olivaceum","Hydnochaete olivaceum","","","","","605","605","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4400","4400","145","2006/09/16 - Mingo National Wildlife Refuge","Irpex lacteus","Irpex lacteus","Irpex lacteus","Irpex lacteus","Milk-white Toothed Polypore ","Milk-white Toothed Polypore ","692","692","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4401","4401","145","2006/09/16 - Mingo National Wildlife Refuge","Lenzites betulina","Lenzites betulina","Lenzites betulinus","Lenzites betulinus","Gilled Polypore ","Gilled Polypore ","795","795","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4402","4402","145","2006/09/16 - Mingo National Wildlife Refuge","Lepiota americana","Lepiota americana","Leucoagaricus americanus","Leucoagaricus americanus","Reddening Lepiota ","Reddening Lepiota ","804","804","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4403","4403","145","2006/09/16 - Mingo National Wildlife Refuge","Microporellus obovatus","Microporellus obovatus","Microporellus obovatus","Microporellus obovatus","","","923","923","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4404","4404","145","2006/09/16 - Mingo National Wildlife Refuge","Mycorrhaphium adustum","Mycorrhaphium adustum","Mycorrhaphium adustum","Mycorrhaphium adustum","Kidney-shaped Tooth ","Kidney-shaped Tooth ","966","966","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4405","4405","145","2006/09/16 - Mingo National Wildlife Refuge","Peziza badioconfusa","Peziza badioconfusa","Peziza badioconfusa","Peziza badioconfusa","","","1011","1011","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4406","4406","145","2006/09/16 - Mingo National Wildlife Refuge","Phlebia incarnata","Phlebia incarnata","Byssomerulius incarnatus","Byssomerulius incarnatus","","","1040","1040","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4407","4407","145","2006/09/16 - Mingo National Wildlife Refuge","Phlebia tremellosa","Phlebia tremellosa","Phlebia tremellosa","Phlebia tremellosa","Jelly rot ","Jelly rot ","1043","1043","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4408","4408","145","2006/09/16 - Mingo National Wildlife Refuge","Pleurotus levis","Pleurotus levis","Lentinus levis","Lentinus levis","Giant Panus ","Giant Panus ","1079","1079","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4409","4409","145","2006/09/16 - Mingo National Wildlife Refuge","Pluteus cervinus","Pluteus cervinus","Pluteus cervinus","Pluteus cervinus","Deer shield ","Deer shield ","1093","1093","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4410","4410","145","2006/09/16 - Mingo National Wildlife Refuge","Pluteus mammillatus","Pluteus mammillatus","Pluteus mammillatus","Pluteus mammillatus","","","1101","1101","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4411","4411","145","2006/09/16 - Mingo National Wildlife Refuge","Schizophyllum commune","Schizophyllum commune","Schizophyllum commune","Schizophyllum commune","Common Split Gill ","Common Split Gill ","1278","1278","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4412","4412","145","2006/09/16 - Mingo National Wildlife Refuge","Scleroderma michiganense","Scleroderma michiganense","-","-","","","1289","1289","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4413","4413","145","2006/09/16 - Mingo National Wildlife Refuge","Spongipellis pachyodon","Spongipellis pachyodon","Spongipellis pachyodon","Spongipellis pachyodon","","","1305","1305","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4414","4414","145","2006/09/16 - Mingo National Wildlife Refuge","Trametes elegans","Trametes elegans","Lenzites elegans","Lenzites elegans","","","1372","1372","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4415","4415","145","2006/09/16 - Mingo National Wildlife Refuge","Tyromyces chioneus","Tyromyces chioneus","Tyromyces chioneus","Tyromyces chioneus","White Cheese Polypore ","White Cheese Polypore ","1451","1451","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4416","4416","145","2006/09/16 - Mingo National Wildlife Refuge","Xylobolus subpileatus","Xylobolus subpileatus","Xylobolus subpileatus","Xylobolus subpileatus","Bacon of the Woods ","Bacon of the Woods ","1492","1492","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4417","4417","145","2006/09/16 - Mingo National Wildlife Refuge","Auricularia auricula","Auricularia auricula","Auricularia auricula-judae","Auricularia auricula-judae","Jelly ear","Jelly ear","147","147","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4418","4418","145","2006/09/16 - Mingo National Wildlife Refuge","Biscogniauxia atropunctatum","Biscogniauxia atropunctatum","","","","","152","152","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4419","4419","145","2006/09/16 - Mingo National Wildlife Refuge","Crucibulum laeve","Crucibulum laeve","Crucibulum crucibuliforme","Crucibulum crucibuliforme","White-egg Bird's Nest Fungus","White-egg Bird's Nest Fungus","428","428","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4420","4420","145","2006/09/16 - Mingo National Wildlife Refuge","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","","","497","497","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4421","4421","145","2006/09/16 - Mingo National Wildlife Refuge","Gymnopus iocephala","Gymnopus iocephala","","","","","540","540","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4422","4422","145","2006/09/16 - Mingo National Wildlife Refuge","Hericium coralloides","Hericium coralloides","Hericium coralloides","Hericium coralloides","Coral tooth ","Coral tooth ","583","583","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4423","4423","145","2006/09/16 - Mingo National Wildlife Refuge","Hydnochaete olivaceum","Hydnochaete olivaceum","","","","","605","605","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4424","4424","145","2006/09/16 - Mingo National Wildlife Refuge","Inonotus dryadeus","Inonotus dryadeus","Inonotus dryadeus","Inonotus dryadeus","","","687","687","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4425","4425","145","2006/09/16 - Mingo National Wildlife Refuge","Lepiota americana","Lepiota americana","Leucoagaricus americanus","Leucoagaricus americanus","Reddening Lepiota ","Reddening Lepiota ","804","804","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4426","4426","145","2006/09/16 - Mingo National Wildlife Refuge","Nidularia pulvinata","Nidularia pulvinata","Nidularia pulvinata","Nidularia pulvinata","","","975","975","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4427","4427","145","2006/09/16 - Mingo National Wildlife Refuge","Phellinus gilvus","Phellinus gilvus","Phellinus gilvus","Phellinus gilvus","Mustard Yellow Polypore ","Mustard Yellow Polypore ","1033","1033","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4428","4428","145","2006/09/16 - Mingo National Wildlife Refuge","Pisolithus tinctorius","Pisolithus tinctorius","Pisolithus arrhizus","Pisolithus arrhizus","","","1071","1071","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4429","4429","145","2006/09/16 - Mingo National Wildlife Refuge","Pluteus petasatus","Pluteus petasatus","Pluteus petasatus","Pluteus petasatus","Scaly shield ","Scaly shield ","1104","1104","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4430","4430","145","2006/09/16 - Mingo National Wildlife Refuge","Polyporus squamosus","Polyporus squamosus","Polyporus squamosus","Polyporus squamosus","","","1137","1137","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4431","4431","145","2006/09/16 - Mingo National Wildlife Refuge","Spongipellis pachyodon","Spongipellis pachyodon","Spongipellis pachyodon","Spongipellis pachyodon","","","1305","1305","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
"4432","4432","145","2006/09/16 - Mingo National Wildlife Refuge","Steccherinum ochraceum","Steccherinum ochraceum","Steccherinum ochraceum","Steccherinum ochraceum","Ochre Spreading Tooth ","Ochre Spreading Tooth ","1311","1311","47","Mingo National Wildlife Refuge","2006-09-16","2006-09-16 05:00:00","Mingo National Wildlife Refuge","Mingo National Wildlife Refuge","145","145","",""
